#   H  BESS98(1998/07)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
2.803800e+01 2.603800e+01 3.023800e+01 1.670000e+00 1.000000e-02 1.000000e-02 7.000000e-02 7.000000e-02 7.071068e-02 7.071068e-02
3.243800e+01 3.023800e+01 3.503799e+01 1.100000e+00 1.000000e-02 1.000000e-02 5.000000e-02 5.000000e-02 5.099020e-02 5.099020e-02
3.773800e+01 3.503799e+01 4.073800e+01 7.350000e-01 8.000000e-03 8.000000e-03 3.100000e-02 3.100000e-02 3.201562e-02 3.201562e-02
4.383800e+01 4.073800e+01 4.733800e+01 4.870000e-01 6.000000e-03 6.000000e-03 2.000000e-02 2.000000e-02 2.088061e-02 2.088061e-02
5.093800e+01 4.733800e+01 5.503799e+01 3.220000e-01 5.000000e-03 5.000000e-03 1.400000e-02 1.400000e-02 1.486607e-02 1.486607e-02
5.923800e+01 5.503799e+01 6.403799e+01 2.100000e-01 4.000000e-03 4.000000e-03 9.000000e-03 9.000000e-03 9.848858e-03 9.848858e-03
6.883800e+01 6.403799e+01 7.453799e+01 1.360000e-01 3.000000e-03 3.000000e-03 6.000000e-03 6.000000e-03 6.708204e-03 6.708204e-03
8.023800e+01 7.453799e+01 8.673800e+01 9.170000e-02 2.000000e-03 2.000000e-03 3.900000e-03 3.900000e-03 4.382921e-03 4.382921e-03
9.353799e+01 8.673800e+01 1.009380e+02 6.080000e-02 1.500000e-03 1.500000e-03 2.600000e-03 2.600000e-03 3.001666e-03 3.001666e-03
1.089380e+02 1.009380e+02 1.179380e+02 4.000000e-02 1.200000e-03 1.200000e-03 1.700000e-03 1.700000e-03 2.080865e-03 2.080865e-03
