#   He  BESS-PolarII(2007/12-2008/01)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
7.147000e+00 6.813000e+00 7.499000e+00 2.813000e+00 1.000000e-02 1.000000e-02 7.000000e-02 7.000000e-02 7.071068e-02 7.071068e-02
7.866000e+00 7.499000e+00 8.254000e+00 2.248000e+00 8.000000e-03 8.000000e-03 5.600000e-02 5.600000e-02 5.656854e-02 5.656854e-02
8.658000e+00 8.254000e+00 9.085000e+00 1.796000e+00 7.000000e-03 7.000000e-03 4.500000e-02 4.500000e-02 4.554119e-02 4.554119e-02
9.530000e+00 9.085000e+00 1.000000e+01 1.407000e+00 6.000000e-03 6.000000e-03 3.500000e-02 3.500000e-02 3.551056e-02 3.551056e-02
1.059000e+01 1.000000e+01 1.122000e+01 1.105000e+00 5.000000e-03 5.000000e-03 2.800000e-02 2.800000e-02 2.844293e-02 2.844293e-02
1.188000e+01 1.122000e+01 1.259000e+01 8.200000e-01 3.800000e-03 3.800000e-03 2.080000e-02 2.080000e-02 2.114427e-02 2.114427e-02
1.333000e+01 1.259000e+01 1.413000e+01 6.165000e-01 3.100000e-03 3.100000e-03 1.570000e-02 1.570000e-02 1.600312e-02 1.600312e-02
1.496000e+01 1.413000e+01 1.585000e+01 4.626000e-01 2.500000e-03 2.500000e-03 1.190000e-02 1.190000e-02 1.215977e-02 1.215977e-02
1.678000e+01 1.585000e+01 1.778000e+01 3.405000e-01 2.100000e-03 2.100000e-03 8.800000e-03 8.800000e-03 9.047099e-03 9.047099e-03
1.883000e+01 1.778000e+01 1.995000e+01 2.563000e-01 1.700000e-03 1.700000e-03 6.800000e-03 6.800000e-03 7.009280e-03 7.009280e-03
2.113000e+01 1.995000e+01 2.239000e+01 1.870000e-01 1.400000e-03 1.400000e-03 5.000000e-03 5.000000e-03 5.192302e-03 5.192302e-03
2.371000e+01 2.239000e+01 2.512000e+01 1.418000e-01 1.100000e-03 1.100000e-03 3.900000e-03 3.900000e-03 4.052160e-03 4.052160e-03
2.660000e+01 2.512000e+01 2.818000e+01 1.030000e-01 9.000000e-04 9.000000e-04 2.900000e-03 2.900000e-03 3.036445e-03 3.036445e-03
2.984000e+01 2.818000e+01 3.162000e+01 7.770000e-02 7.400000e-04 7.400000e-04 2.240000e-03 2.240000e-03 2.359068e-03 2.359068e-03
3.477000e+01 3.162000e+01 3.831000e+01 5.068000e-02 4.300000e-04 4.300000e-04 1.520000e-03 1.520000e-03 1.579652e-03 1.579652e-03
4.212000e+01 3.831000e+01 4.642000e+01 3.040000e-02 3.000000e-04 3.000000e-04 9.600000e-04 9.600000e-04 1.005783e-03 1.005783e-03
5.103000e+01 4.642000e+01 5.623000e+01 1.848000e-02 2.100000e-04 2.100000e-04 6.400000e-04 6.400000e-04 6.735726e-04 6.735726e-04
6.183000e+01 5.623000e+01 6.813000e+01 1.147000e-02 1.500000e-04 1.500000e-04 4.300000e-04 4.300000e-04 4.554119e-04 4.554119e-04
7.491000e+01 6.813000e+01 8.254000e+01 6.597000e-03 1.060000e-04 1.060000e-04 2.860000e-04 2.860000e-04 3.050115e-04 3.050115e-04
