#   H  PAMELA(2006/11-2006/12)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
2.072500e+01 1.979800e+01 2.169800e+01 3.716000e+00 4.000000e-02 4.000000e-02 1.600000e-01 1.600000e-01 1.649242e-01 1.649242e-01
2.271700e+01 2.169800e+01 2.378800e+01 2.892000e+00 3.000000e-02 3.000000e-02 1.200000e-01 1.200000e-01 1.236932e-01 1.236932e-01
2.491000e+01 2.378800e+01 2.608800e+01 2.258000e+00 2.600000e-02 2.600000e-02 9.600000e-02 9.600000e-02 9.945853e-02 9.945853e-02
2.731300e+01 2.608800e+01 2.859800e+01 1.713000e+00 2.200000e-02 2.200000e-02 7.200000e-02 7.200000e-02 7.528612e-02 7.528612e-02
2.994500e+01 2.859800e+01 3.135800e+01 1.380000e+00 1.900000e-02 1.900000e-02 5.800000e-02 5.800000e-02 6.103278e-02 6.103278e-02
3.283199e+01 3.135800e+01 3.437799e+01 1.038000e+00 1.500000e-02 1.500000e-02 4.400000e-02 4.400000e-02 4.648656e-02 4.648656e-02
3.599400e+01 3.437799e+01 3.768800e+01 8.142000e-01 1.300000e-02 1.300000e-02 3.400000e-02 3.400000e-02 3.640055e-02 3.640055e-02
3.946500e+01 3.768800e+01 4.132800e+01 6.341000e-01 1.100000e-02 1.100000e-02 2.700000e-02 2.700000e-02 2.915476e-02 2.915476e-02
4.327100e+01 4.132800e+01 4.530799e+01 4.729000e-01 9.000000e-03 9.000000e-03 2.000000e-02 2.000000e-02 2.193171e-02 2.193171e-02
4.744099e+01 4.530799e+01 4.967800e+01 3.522000e-01 8.000000e-03 8.000000e-03 1.500000e-02 1.500000e-02 1.700000e-02 1.700000e-02
