#   H  PAMELA(2006/07-2008/12)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
2.145865e+00 2.109961e+00 2.190944e+00 8.705763e+02 1.111847e+00 1.111847e+00 3.335541e+01 3.335541e+01 3.337394e+01 3.337394e+01
2.227159e+00 2.190944e+00 2.272606e+00 8.136847e+02 1.102554e+00 1.102554e+00 3.307662e+01 3.307662e+01 3.309499e+01 3.309499e+01
2.318240e+00 2.272606e+00 2.364051e+00 7.576927e+02 9.841584e-01 9.841584e-01 3.280528e+01 3.280528e+01 3.282004e+01 3.282004e+01
2.410028e+00 2.364051e+00 2.456163e+00 7.025992e+02 9.770385e-01 9.770385e-01 2.171197e+01 2.171197e+01 2.173394e+01 2.173394e+01
2.502446e+00 2.456163e+00 2.558171e+00 6.526854e+02 8.629124e-01 8.629124e-01 2.157281e+01 2.157281e+01 2.159006e+01 2.159006e+01
2.604753e+00 2.558171e+00 2.660815e+00 6.018801e+02 8.575317e-01 8.575317e-01 2.143829e+01 2.143829e+01 2.145543e+01 2.145543e+01
2.717045e+00 2.660815e+00 2.773434e+00 5.554493e+02 7.458556e-01 7.458556e-01 2.131016e+01 2.131016e+01 2.132321e+01 2.132321e+01
2.829971e+00 2.773434e+00 2.886648e+00 5.099248e+02 7.419400e-01 7.419400e-01 2.119829e+01 2.119829e+01 2.121127e+01 2.121127e+01
2.943456e+00 2.886648e+00 3.009890e+00 4.720080e+02 6.330014e-01 6.330014e-01 2.110005e+01 2.110005e+01 2.110954e+01 2.110954e+01
3.066959e+00 3.009890e+00 3.133678e+00 4.343108e+02 6.301970e-01 6.301970e-01 2.100657e+01 2.100657e+01 2.101602e+01 2.101602e+01
3.200537e+00 3.133678e+00 3.267528e+00 3.965110e+02 5.229635e-01 5.229635e-01 1.045927e+01 1.045927e+01 1.047234e+01 1.047234e+01
3.344239e+00 3.267528e+00 3.411486e+00 3.623447e+02 5.209095e-01 5.209095e-01 1.041819e+01 1.041819e+01 1.043120e+01 1.043120e+01
3.488472e+00 3.411486e+00 3.565591e+00 3.315086e+02 5.191178e-01 5.191178e-01 1.038236e+01 1.038236e+01 1.039533e+01 1.039533e+01
3.642834e+00 3.565591e+00 3.720193e+00 3.031210e+02 4.139584e-01 4.139584e-01 1.034896e+01 1.034896e+01 1.035724e+01 1.035724e+01
3.797662e+00 3.720193e+00 3.884937e+00 2.760529e+02 4.127893e-01 4.127893e-01 1.031973e+01 1.031973e+01 1.032798e+01 1.032798e+01
3.972334e+00 3.884937e+00 4.059844e+00 2.501747e+02 4.116408e-01 4.116408e-01 9.261918e+00 9.261918e+00 9.271061e+00 9.271061e+00
4.147461e+00 4.059844e+00 4.235179e+00 2.269811e+02 3.079798e-01 3.079798e-01 8.212795e+00 8.212795e+00 8.218568e+00 8.218568e+00
4.332752e+00 4.235179e+00 4.430433e+00 2.057801e+02 3.072874e-01 3.072874e-01 8.194329e+00 8.194329e+00 8.200089e+00 8.200089e+00
4.528215e+00 4.430433e+00 4.626093e+00 1.872616e+02 3.066512e-01 3.066512e-01 7.155194e+00 7.155194e+00 7.161762e+00 7.161762e+00
4.831918e+00 4.626093e+00 5.057740e+00 1.607581e+02 2.038784e-01 2.038784e-01 6.116353e+00 6.116353e+00 6.119750e+00 6.119750e+00
5.283922e+00 5.057740e+00 5.530130e+00 1.301674e+02 2.032278e-01 2.032278e-01 5.080695e+00 5.080695e+00 5.084758e+00 5.084758e+00
5.776663e+00 5.530130e+00 6.043239e+00 1.052974e+02 1.013450e-01 1.013450e-01 4.053799e+00 4.053799e+00 4.055066e+00 4.055066e+00
6.319995e+00 6.043239e+00 6.616822e+00 8.483961e+01 1.011199e-01 1.011199e-01 3.033598e+00 3.033598e+00 3.035283e+00 3.035283e+00
6.923831e+00 6.616822e+00 7.241011e+00 6.797668e+01 9.083744e-02 9.083744e-02 3.027914e+00 3.027914e+00 3.029276e+00 3.029276e+00
7.578274e+00 7.241011e+00 7.925701e+00 5.447892e+01 8.061993e-02 8.061993e-02 2.015498e+00 2.015498e+00 2.017110e+00 2.017110e+00
8.293216e+00 7.925701e+00 8.680826e+00 4.332803e+01 7.045208e-02 7.045208e-02 2.012917e+00 2.012917e+00 2.014150e+00 2.014150e+00
9.088533e+00 8.680826e+00 9.506389e+00 3.440372e+01 6.032212e-02 6.032212e-02 1.005369e+00 1.005369e+00 1.007177e+00 1.007177e+00
9.954292e+00 9.506389e+00 1.042230e+01 2.728139e+01 5.022347e-02 5.022347e-02 1.004469e+00 1.004469e+00 1.005724e+00 1.005724e+00
1.090043e+01 1.042230e+01 1.141859e+01 2.161016e+01 4.014892e-02 4.014892e-02 8.029785e-01 8.029785e-01 8.039816e-01 8.039816e-01
1.194688e+01 1.141859e+01 1.251520e+01 1.700249e+01 3.009290e-02 3.009290e-02 6.018579e-01 6.018579e-01 6.026098e-01 6.026098e-01
1.309364e+01 1.251520e+01 1.371212e+01 1.335431e+01 3.007728e-02 3.007728e-02 5.012879e-01 5.012879e-01 5.021894e-01 5.021894e-01
1.435069e+01 1.371212e+01 1.502930e+01 1.050246e+01 2.004286e-02 2.004286e-02 4.008572e-01 4.008572e-01 4.013580e-01 4.013580e-01
1.572800e+01 1.502930e+01 1.647672e+01 8.274729e+00 2.003566e-02 2.003566e-02 3.005350e-01 3.005350e-01 3.012021e-01 3.012021e-01
1.724553e+01 1.647672e+01 1.805438e+01 6.469577e+00 2.002965e-02 2.002965e-02 2.002965e-01 2.002965e-01 2.012955e-01 2.012955e-01
1.890329e+01 1.805438e+01 1.979224e+01 5.006167e+00 1.001233e-02 1.001233e-02 2.002467e-01 2.002467e-01 2.004969e-01 2.004969e-01
2.072124e+01 1.979224e+01 2.170028e+01 3.904002e+00 1.001026e-02 1.001026e-02 2.002052e-01 2.002052e-01 2.004553e-01 2.004553e-01
2.271937e+01 2.170028e+01 2.378850e+01 3.049600e+00 9.007680e-03 9.007680e-03 1.000853e-01 1.000853e-01 1.004898e-01 1.004898e-01
2.490767e+01 2.378850e+01 2.608687e+01 2.366679e+00 7.004969e-03 7.004969e-03 9.006389e-02 9.006389e-02 9.033589e-02 9.033589e-02
2.730612e+01 2.608687e+01 2.859539e+01 1.828079e+00 6.003543e-03 6.003543e-03 7.004134e-02 7.004134e-02 7.029816e-02 7.029816e-02
2.993470e+01 2.859539e+01 3.135403e+01 1.419697e+00 5.002456e-03 5.002456e-03 5.002457e-02 5.002457e-02 5.027407e-02 5.027407e-02
3.282341e+01 3.135403e+01 3.437280e+01 1.107452e+00 4.001634e-03 4.001634e-03 4.001634e-02 4.001634e-02 4.021592e-02 4.021592e-02
3.598223e+01 3.437280e+01 3.769167e+01 8.492886e-01 4.001360e-03 4.001360e-03 3.001020e-02 3.001020e-02 3.027578e-02 3.027578e-02
3.945115e+01 3.769167e+01 4.132065e+01 6.531846e-01 3.000848e-03 3.000848e-03 3.000848e-02 3.000848e-02 3.015815e-02 3.015815e-02
4.326017e+01 4.132065e+01 4.530971e+01 5.091197e-01 3.000705e-03 3.000705e-03 2.000470e-02 2.000470e-02 2.022850e-02 2.022850e-02
4.742927e+01 4.530971e+01 4.967885e+01 3.970777e-01 2.000391e-03 2.000391e-03 2.000391e-02 2.000391e-02 2.010368e-02 2.010368e-02
5.200846e+01 4.967885e+01 5.446808e+01 3.010490e-01 2.000325e-03 2.000325e-03 1.000163e-02 1.000163e-02 1.019970e-02 1.019970e-02
5.701771e+01 5.446808e+01 5.972737e+01 2.330315e-01 2.000271e-03 2.000271e-03 9.001218e-03 9.001218e-03 9.220792e-03 9.220792e-03
6.251704e+01 5.972737e+01 6.548672e+01 1.780200e-01 1.000113e-03 1.000113e-03 7.000788e-03 7.000788e-03 7.071864e-03 7.071864e-03
6.854642e+01 6.548672e+01 7.179613e+01 1.410132e-01 1.000094e-03 1.000094e-03 5.000468e-03 5.000468e-03 5.099497e-03 5.099497e-03
7.516586e+01 7.179613e+01 7.872559e+01 1.103086e-01 9.000701e-04 9.000701e-04 4.000312e-03 4.000312e-03 4.100320e-03 4.100320e-03
8.241534e+01 7.872559e+01 8.632510e+01 8.310538e-02 8.000518e-04 8.000518e-04 3.000194e-03 3.000194e-03 3.105036e-03 3.105036e-03
9.036487e+01 8.632510e+01 9.464465e+01 6.330341e-02 6.000324e-04 6.000324e-04 3.000162e-03 3.000162e-03 3.059577e-03 3.059577e-03
1.013443e+02 9.464465e+01 1.086740e+02 4.590196e-02 4.000171e-04 4.000171e-04 2.000086e-03 2.000086e-03 2.039695e-03 2.039695e-03
1.163638e+02 1.086740e+02 1.247735e+02 3.120101e-02 3.000098e-04 3.000098e-04 1.000033e-03 1.000033e-03 1.044065e-03 1.044065e-03
1.336033e+02 1.247735e+02 1.432531e+02 2.090051e-02 3.000074e-04 3.000074e-04 8.000197e-04 8.000197e-04 8.544214e-04 8.544214e-04
1.533929e+02 1.432531e+02 1.644727e+02 1.420027e-02 2.000037e-04 2.000037e-04 6.000112e-04 6.000112e-04 6.324673e-04 6.324673e-04
1.761225e+02 1.644727e+02 1.888423e+02 9.500134e-03 2.000028e-04 2.000028e-04 4.000057e-04 4.000057e-04 4.472199e-04 4.472199e-04
2.022122e+02 1.888423e+02 2.168220e+02 6.400069e-03 1.000011e-04 1.000011e-04 3.000032e-04 3.000032e-04 3.162311e-04 3.162311e-04
2.321619e+02 2.168220e+02 2.489418e+02 4.170034e-03 8.000065e-05 8.000065e-05 2.000016e-04 2.000016e-04 2.154083e-04 2.154083e-04
2.665616e+02 2.489418e+02 2.858215e+02 2.970018e-03 7.000044e-05 7.000044e-05 1.000006e-04 1.000006e-04 1.220663e-04 1.220663e-04
3.060514e+02 2.858215e+02 3.281613e+02 2.020010e-03 5.000023e-05 5.000023e-05 9.000042e-05 9.000042e-05 1.029568e-04 1.029568e-04
3.593912e+02 3.281613e+02 3.945411e+02 1.320005e-03 3.000010e-05 3.000010e-05 6.000020e-05 6.000020e-05 6.708226e-05 6.708226e-05
4.517510e+02 3.945411e+02 5.201108e+02 6.800015e-04 2.000004e-05 2.000004e-05 4.000009e-05 4.000009e-05 4.472146e-05 4.472146e-05
5.824608e+02 5.201108e+02 6.547707e+02 3.800005e-04 2.000003e-05 2.000003e-05 3.000004e-05 3.000004e-05 3.605556e-05 3.605556e-05
7.497206e+02 6.547707e+02 8.631605e+02 1.900002e-04 1.000001e-05 1.000001e-05 2.000002e-05 2.000002e-05 2.236070e-05 2.236070e-05
1.010340e+03 8.631605e+02 1.191490e+03 8.100003e-05 7.000003e-06 7.000003e-06 1.000000e-05 1.000000e-05 1.220656e-05 1.220656e-05
